sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,fr1,fr2,pli1,pli2,spi1,spi2
1.00000,0.00000,1.50000,2.00000,0.01579,0.00000,0.00000,0.00000,7.45192,11.39233,0.03567,0.03269,0.27492,0.50594
1.00000,0.00000,-1.50000,2.50000,0.02072,0.00000,0.00000,0.00000,8.92609,11.39233,0.04536,0.03269,0.76600,0.50594
1.00000,0.00000,8.50000,1.00000,0.13099,0.00000,0.00000,0.00000,13.52187,74.96361,0.02445,0.02137,0.31424,0.67389
1.00000,0.00000,8.50000,1.00000,0.02734,0.00000,0.00000,0.00000,13.52187,0.90774,0.02445,0.11348,0.31424,0.56986
0.00000,0.00000,33.50000,NaN,0.13165,0.00000,0.00000,0.00000,74.96361,0.90774,0.02137,0.11348,0.67389,0.56986
1.00000,0.00000,0.50000,1.00000,0.09305,0.00000,0.00000,0.00000,0.37030,16.76124,0.15886,0.03378,0.28740,0.48775
0.00000,0.00000,10.00000,NaN,0.03223,0.00000,0.00000,0.00000,0.37030,21.66118,0.15886,0.03559,0.28740,0.59191
0.00000,0.00000,17.00000,NaN,0.01985,0.00000,0.00000,0.00000,0.37030,22.21841,0.15886,0.02770,0.28740,0.52662
1.00000,0.00000,-16.50000,1.00000,0.02518,0.00000,0.00000,0.00000,16.76124,21.66118,0.03378,0.03559,0.48775,0.59191
1.00000,0.00000,-8.50000,1.00000,0.02929,0.00000,0.00000,0.00000,16.76124,22.21841,0.03378,0.02770,0.48775,0.52662
1.00000,0.00000,-8.50000,1.00000,0.02444,0.00000,0.00000,0.00000,21.66118,22.21841,0.03559,0.02770,0.59191,0.52662
1.00000,0.00000,-1.00000,2.00000,0.04914,0.00000,0.00000,0.00000,8.32770,30.90994,0.03692,0.02485,0.51911,0.77035
1.00000,0.00000,1.00000,1.00000,0.04231,0.00000,0.00000,0.00000,1.51526,3.47421,0.13425,0.10817,0.86098,0.80118
1.00000,0.00000,1.50000,1.00000,0.04296,0.00000,0.00000,0.00000,1.51526,14.64138,0.13425,0.07547,0.86098,0.93172
1.00000,0.00000,-1.00000,1.00000,0.09265,0.00000,0.00000,0.00000,3.47421,14.64138,0.10817,0.07547,0.80118,0.93172
1.00000,0.00000,1.00000,1.50000,0.12349,0.00000,0.00000,0.00000,5.81456,43.76302,0.10239,0.04877,0.90214,0.89627
1.00000,0.00000,1.50000,2.00000,0.03323,0.00000,0.00000,0.00000,13.22773,34.63021,0.03211,0.02995,0.59308,0.85404
1.00000,0.00000,2.00000,1.50000,0.00913,0.00000,0.00000,0.00000,28.69476,59.39696,0.02338,0.01742,0.54268,0.52188
1.00000,0.00000,1.50000,2.50000,0.02882,0.00000,0.00000,0.00000,28.69476,66.88061,0.02338,0.03623,0.54268,0.90577
1.00000,0.00000,2.00000,1.00000,0.01640,0.00000,0.00000,0.00000,28.69476,2.85713,0.02338,0.08998,0.54268,0.59890
1.00000,0.00000,-2.00000,2.00000,0.01428,0.00000,0.00000,0.00000,28.69476,29.03310,0.02338,0.04058,0.54268,0.84488
1.00000,0.00000,-2.00000,1.50000,0.03260,0.00000,0.00000,0.00000,59.39696,66.88061,0.01742,0.03623,0.52188,0.90577
1.00000,0.00000,-2.00000,1.00000,0.02812,0.00000,0.00000,0.00000,59.39696,2.85713,0.01742,0.08998,0.52188,0.59890
1.00000,0.00000,-2.00000,1.00000,0.01709,0.00000,0.00000,0.00000,59.39696,29.03310,0.01742,0.04058,0.52188,0.84488
1.00000,0.00000,-2.00000,2.00000,0.02326,0.00000,0.00000,0.00000,66.88061,2.85713,0.03623,0.08998,0.90577,0.59890
1.00000,0.00000,1.50000,2.50000,0.01802,0.00000,0.00000,0.00000,66.88061,29.03310,0.03623,0.04058,0.90577,0.84488
1.00000,0.00000,1.50000,2.50000,0.01284,0.00000,0.00000,0.00000,2.85713,29.03310,0.08998,0.04058,0.59890,0.84488
1.00000,0.00000,-1.50000,1.50000,0.02510,0.00000,0.00000,0.00000,8.00993,25.55461,0.08359,0.06457,0.51894,0.75234
0.00000,0.00000,-24.50000,NaN,0.00618,0.00000,0.00000,0.00000,26.52689,12.27294,0.01820,0.04371,0.35757,0.50260
1.00000,0.00000,-24.50000,1.00000,0.12589,0.00000,0.00000,0.00000,26.52689,112.37096,0.01820,0.01289,0.35757,0.53333
0.00000,0.00000,33.50000,NaN,0.19104,0.00000,0.00000,0.00000,26.52689,24.51571,0.01820,0.04009,0.35757,0.86220
1.00000,0.00000,16.50000,1.00000,0.13146,0.00000,0.00000,0.00000,12.27294,112.37096,0.04371,0.01289,0.50260,0.53333
1.00000,0.00000,11.50000,1.00000,0.19988,0.00000,0.00000,0.00000,12.27294,24.51571,0.04371,0.04009,0.50260,0.86220
1.00000,0.00000,-5.00000,1.00000,0.37408,0.00000,0.00000,0.00000,112.37096,24.51571,0.01289,0.04009,0.53333,0.86220
1.00000,0.00000,3.00000,2.00000,0.00950,0.00000,0.00000,0.00000,22.80108,9.34748,0.07032,0.14612,0.82111,0.80037
1.00000,0.00000,-0.50000,1.00000,0.08318,0.00000,0.00000,0.00000,2.36545,44.41022,0.08865,0.05278,0.60996,0.86738
0.00000,0.00000,1.50000,NaN,0.00564,0.00000,0.00000,0.00000,2.36545,4.84363,0.08865,0.29318,0.60996,0.76200
1.00000,0.00000,-8.00000,1.00000,0.07895,0.00000,0.00000,0.00000,2.36545,17.75695,0.08865,0.07646,0.60996,0.75087
1.00000,0.00000,-8.00000,1.00000,0.04074,0.00000,0.00000,0.00000,2.36545,11.53872,0.08865,0.08986,0.60996,0.78008
0.00000,0.00000,1.00000,NaN,0.01568,0.00000,0.00000,0.00000,44.41022,4.84363,0.05278,0.29318,0.86738,0.76200
1.00000,0.00000,-2.50000,2.00000,0.05560,0.00000,0.00000,0.00000,44.41022,17.75695,0.05278,0.07646,0.86738,0.75087
0.00000,0.00000,-3.50000,NaN,0.03188,0.00000,0.00000,0.00000,44.41022,11.53872,0.05278,0.08986,0.86738,0.78008
1.00000,0.00000,1.50000,3.00000,0.03225,0.00000,0.00000,0.00000,4.84363,17.75695,0.29318,0.07646,0.76200,0.75087
1.00000,0.00000,-1.50000,2.00000,0.01830,0.00000,0.00000,0.00000,4.84363,11.53872,0.29318,0.08986,0.76200,0.78008
1.00000,0.00000,-16.50000,1.00000,0.07321,0.00000,0.00000,0.00000,17.75695,11.53872,0.07646,0.08986,0.75087,0.78008
1.00000,0.00000,1.00000,1.00000,0.01537,0.00000,0.00000,0.00000,1.82281,9.93499,0.45415,0.14157,0.72668,0.86067
1.00000,0.00000,1.00000,1.00000,0.08797,0.00000,0.00000,0.00000,1.82281,13.49452,0.45415,0.17163,0.72668,0.77127
1.00000,0.00000,1.00000,1.50000,0.03297,0.00000,0.00000,0.00000,9.93499,13.49452,0.14157,0.17163,0.86067,0.77127
1.00000,0.00000,-1.00000,3.00000,0.01656,0.00000,0.00000,0.00000,15.89943,12.10177,0.04635,0.04088,0.85293,0.70542
1.00000,0.00000,2.50000,1.00000,0.00853,0.00000,0.00000,0.00000,6.12031,5.40576,0.23954,0.28589,0.81840,0.83532
1.00000,0.00000,0.50000,1.50000,0.02334,0.00000,0.00000,0.00000,6.12031,17.36722,0.23954,0.08483,0.81840,0.85207
1.00000,0.00000,1.00000,1.00000,0.01877,0.00000,0.00000,0.00000,5.40576,17.36722,0.28589,0.08483,0.83532,0.85207
0.00000,0.00000,-1.50000,NaN,0.01546,0.00000,0.00000,0.00000,1.39627,14.82076,0.12144,0.09784,0.68195,0.86364
1.00000,0.00000,1.50000,2.50000,0.03601,0.00000,0.00000,0.00000,1.39627,26.83834,0.12144,0.11044,0.68195,0.81303
1.00000,0.00000,2.00000,3.00000,0.01925,0.00000,0.00000,0.00000,14.82076,26.83834,0.09784,0.11044,0.86364,0.81303
1.00000,0.00000,-0.50000,1.50000,0.05740,0.00000,0.00000,0.00000,0.74722,7.25475,0.11677,0.08401,0.34361,0.74636
1.00000,0.00000,1.00000,4.50000,0.03188,0.00000,0.00000,0.00000,0.74722,25.02845,0.11677,0.05223,0.34361,0.87864
1.00000,0.00000,1.00000,3.00000,0.01929,0.00000,0.00000,0.00000,7.25475,25.02845,0.08401,0.05223,0.74636,0.87864
0.00000,0.00000,-1.50000,NaN,0.00484,0.00000,0.00000,0.00000,4.38624,2.79526,0.11691,0.14496,0.76950,0.77694
1.00000,0.00000,-1.00000,2.00000,0.01235,0.00000,0.00000,0.00000,4.38624,1.66406,0.11691,0.14651,0.76950,0.70529
0.00000,0.00000,31.50000,NaN,0.00587,0.00000,0.00000,0.00000,2.79526,1.66406,0.14496,0.14651,0.77694,0.70529
1.00000,0.00000,1.50000,1.50000,0.01200,0.00000,0.00000,0.00000,2.62779,8.08890,0.13908,0.09166,0.74354,0.81775
0.00000,0.00000,1.50000,NaN,0.00567,0.00000,0.00000,0.00000,2.62779,6.99728,0.13908,0.09645,0.74354,0.87204
0.00000,0.00000,34.50000,NaN,0.00387,0.00000,0.00000,0.00000,2.62779,3.73310,0.13908,0.12475,0.74354,0.81743
1.00000,0.00000,1.50000,1.50000,0.01220,0.00000,0.00000,0.00000,2.62779,5.31952,0.13908,0.09886,0.74354,0.69427
1.00000,0.00000,1.00000,1.00000,0.01305,0.00000,0.00000,0.00000,8.08890,6.99728,0.09166,0.09645,0.81775,0.87204
1.00000,0.00000,-1.00000,1.50000,0.01278,0.00000,0.00000,0.00000,8.08890,3.73310,0.09166,0.12475,0.81775,0.81743
1.00000,0.00000,1.00000,1.00000,0.01571,0.00000,0.00000,0.00000,8.08890,5.31952,0.09166,0.09886,0.81775,0.69427
1.00000,0.00000,-1.00000,1.00000,0.01372,0.00000,0.00000,0.00000,6.99728,3.73310,0.09645,0.12475,0.87204,0.81743
1.00000,0.00000,1.00000,1.00000,0.01737,0.00000,0.00000,0.00000,6.99728,5.31952,0.09645,0.09886,0.87204,0.69427
1.00000,0.00000,0.50000,2.00000,0.01212,0.00000,0.00000,0.00000,3.73310,5.31952,0.12475,0.09886,0.81743,0.69427
1.00000,0.00000,1.00000,1.50000,0.03776,0.00000,0.00000,0.00000,5.41239,35.31222,0.11617,0.06831,0.61155,0.86222
0.00000,0.00000,-28.00000,NaN,0.01172,0.00000,0.00000,0.00000,0.83085,3.55497,0.15217,0.10084,0.27000,0.63123
0.00000,0.00000,-1.00000,NaN,0.01070,0.00000,0.00000,0.00000,0.83085,1.71887,0.15217,0.09098,0.27000,0.31105
0.00000,0.00000,-25.50000,NaN,0.00884,0.00000,0.00000,0.00000,0.83085,1.56815,0.15217,0.12342,0.27000,0.36685
1.00000,0.00000,-1.00000,1.00000,0.01050,0.00000,0.00000,0.00000,3.55497,1.71887,0.10084,0.09098,0.63123,0.31105
0.00000,0.00000,3.00000,NaN,0.00970,0.00000,0.00000,0.00000,3.55497,1.56815,0.10084,0.12342,0.63123,0.36685
0.00000,0.00000,-2.50000,NaN,0.00775,0.00000,0.00000,0.00000,1.71887,1.56815,0.09098,0.12342,0.31105,0.36685
0.00000,0.00000,-2.00000,NaN,0.01939,0.00000,0.00000,0.00000,5.17641,0.41107,0.13316,0.21749,0.76410,0.35515
1.00000,0.00000,1.50000,2.00000,0.01871,0.00000,0.00000,0.00000,5.17641,1.76759,0.13316,0.17184,0.76410,0.76945
0.00000,0.00000,1.00000,NaN,0.02469,0.00000,0.00000,0.00000,0.41107,1.76759,0.21749,0.17184,0.35515,0.76945
1.00000,0.00000,1.00000,2.00000,0.02119,0.00000,0.00000,0.00000,4.60396,4.52631,0.10385,0.09911,0.73653,0.73525
1.00000,0.00000,-0.50000,1.00000,0.02931,0.00000,0.00000,0.00000,1.58794,4.59482,0.15147,0.12406,0.63273,0.84188
1.00000,0.00000,-0.50000,1.50000,0.04018,0.00000,0.00000,0.00000,25.04619,20.33414,0.08993,0.08234,0.90196,0.88404
1.00000,0.00000,-0.50000,1.00000,0.08570,0.00000,0.00000,0.00000,17.84946,4.24009,0.10271,0.13291,0.85016,0.67561
0.00000,0.00000,3.00000,NaN,0.00756,0.00000,0.00000,0.00000,2.85860,1.69351,0.12315,0.20443,0.63703,0.62258
0.00000,0.00000,-30.50000,NaN,0.00418,0.00000,0.00000,0.00000,2.85860,4.41517,0.12315,0.10627,0.63703,0.80738
0.00000,0.00000,-3.00000,NaN,0.01218,0.00000,0.00000,0.00000,1.69351,4.41517,0.20443,0.10627,0.62258,0.80738
1.00000,0.00000,1.50000,2.50000,0.02435,0.00000,0.00000,0.00000,9.24730,2.37200,0.10924,0.13690,0.81138,0.76131
1.00000,0.00000,-1.00000,1.00000,0.01574,0.00000,0.00000,0.00000,3.66764,4.12836,0.10726,0.09136,0.78076,0.66703
0.00000,0.00000,1.50000,NaN,0.02095,0.00000,0.00000,0.00000,3.66764,0.67374,0.10726,0.18727,0.78076,0.45103
1.00000,0.00000,-0.50000,1.50000,0.06627,0.00000,0.00000,0.00000,4.12836,0.67374,0.09136,0.18727,0.66703,0.45103
0.00000,0.00000,0.50000,NaN,0.00692,0.00000,0.00000,0.00000,0.95308,2.07515,0.13931,0.12423,0.38254,0.71645
0.00000,0.00000,0.50000,NaN,0.01134,0.00000,0.00000,0.00000,0.95308,6.02601,0.13931,0.07596,0.38254,0.69982
0.00000,0.00000,1.00000,NaN,0.01322,0.00000,0.00000,0.00000,0.95308,2.18173,0.13931,0.13136,0.38254,0.71262
1.00000,0.00000,0.50000,1.50000,0.09573,0.00000,0.00000,0.00000,0.95308,6.02753,0.13931,0.07147,0.38254,0.62305
0.00000,0.00000,31.50000,NaN,0.00725,0.00000,0.00000,0.00000,2.07515,6.02601,0.12423,0.07596,0.71645,0.69982
1.00000,0.00000,-0.50000,1.50000,0.00694,0.00000,0.00000,0.00000,2.07515,2.18173,0.12423,0.13136,0.71645,0.71262
1.00000,0.00000,0.50000,1.00000,0.05989,0.00000,0.00000,0.00000,2.07515,6.02753,0.12423,0.07147,0.71645,0.62305
1.00000,0.00000,-1.00000,1.50000,0.00810,0.00000,0.00000,0.00000,6.02601,2.18173,0.07596,0.13136,0.69982,0.71262
0.00000,0.00000,0.50000,NaN,0.00783,0.00000,0.00000,0.00000,6.02601,6.02753,0.07596,0.07147,0.69982,0.62305
1.00000,0.00000,0.50000,1.00000,0.19734,0.00000,0.00000,0.00000,2.18173,6.02753,0.13136,0.07147,0.71262,0.62305
0.00000,0.00000,-7.50000,NaN,0.00852,0.00000,0.00000,0.00000,2.51972,1.39308,0.15375,0.14830,0.63836,0.67428
0.00000,0.00000,-10.00000,NaN,0.00589,0.00000,0.00000,0.00000,2.51972,2.62325,0.15375,0.09452,0.63836,0.42607
0.00000,0.00000,1.00000,NaN,0.00717,0.00000,0.00000,0.00000,2.51972,2.51972,0.15375,0.10082,0.63836,0.57623
0.00000,0.00000,-1.50000,NaN,0.00847,0.00000,0.00000,0.00000,1.39308,2.62325,0.14830,0.09452,0.67428,0.42607
1.00000,0.00000,0.50000,1.00000,0.03673,0.00000,0.00000,0.00000,1.39308,2.51972,0.14830,0.10082,0.67428,0.57623
1.00000,0.00000,0.50000,2.00000,0.00772,0.00000,0.00000,0.00000,2.62325,2.51972,0.09452,0.10082,0.42607,0.57623
1.00000,0.00000,-1.00000,1.00000,0.03564,0.00000,0.00000,0.00000,2.31723,1.34893,0.13046,0.10982,0.63115,0.37002
1.00000,0.00000,-1.50000,1.50000,0.02339,0.00000,0.00000,0.00000,2.31723,0.61052,0.13046,0.17535,0.63115,0.37061
1.00000,0.00000,-1.50000,1.50000,0.01171,0.00000,0.00000,0.00000,2.31723,2.63578,0.13046,0.09729,0.63115,0.50240
1.00000,0.00000,-0.50000,1.00000,0.09498,0.00000,0.00000,0.00000,1.34893,0.61052,0.10982,0.17535,0.37002,0.37061
0.00000,0.00000,-0.50000,NaN,0.02991,0.00000,0.00000,0.00000,1.34893,2.63578,0.10982,0.09729,0.37002,0.50240
0.00000,0.00000,-13.00000,NaN,0.01340,0.00000,0.00000,0.00000,0.61052,2.63578,0.17535,0.09729,0.37061,0.50240
1.00000,0.00000,2.00000,1.00000,0.00874,0.00000,0.00000,0.00000,2.54408,2.25785,0.11305,0.09183,0.62099,0.51948
1.00000,0.00000,0.50000,1.00000,0.05568,0.00000,0.00000,0.00000,2.54408,5.46726,0.11305,0.07684,0.62099,0.59077
1.00000,0.00000,1.50000,1.50000,0.01027,0.00000,0.00000,0.00000,2.54408,4.52179,0.11305,0.06674,0.62099,0.58350
1.00000,0.00000,1.00000,1.00000,0.01797,0.00000,0.00000,0.00000,2.25785,5.46726,0.09183,0.07684,0.51948,0.59077
1.00000,0.00000,1.50000,1.50000,0.01510,0.00000,0.00000,0.00000,2.25785,4.52179,0.09183,0.06674,0.51948,0.58350
0.00000,0.00000,-0.50000,NaN,0.01367,0.00000,0.00000,0.00000,5.46726,4.52179,0.07684,0.06674,0.59077,0.58350
1.00000,0.00000,-5.50000,1.00000,0.01454,0.00000,0.00000,0.00000,2.73896,0.94090,0.07902,0.14305,0.30314,0.43314
1.00000,0.00000,0.00000,2.00000,0.01750,0.00000,0.00000,0.00000,2.73896,3.50477,0.07902,0.09304,0.30314,0.68483
0.00000,0.00000,1.50000,NaN,0.01304,0.00000,0.00000,0.00000,2.73896,3.62657,0.07902,0.09084,0.30314,0.64419
1.00000,0.00000,-15.00000,1.00000,0.00879,0.00000,0.00000,0.00000,2.73896,4.44720,0.07902,0.08816,0.30314,0.71850
0.00000,0.00000,-10.00000,NaN,0.01099,0.00000,0.00000,0.00000,0.94090,3.50477,0.14305,0.09304,0.43314,0.68483
0.00000,0.00000,-5.00000,NaN,0.01093,0.00000,0.00000,0.00000,0.94090,3.62657,0.14305,0.09084,0.43314,0.64419
1.00000,0.00000,-0.50000,1.00000,0.01530,0.00000,0.00000,0.00000,0.94090,4.44720,0.14305,0.08816,0.43314,0.71850
1.00000,0.00000,0.50000,1.50000,0.01031,0.00000,0.00000,0.00000,3.50477,3.62657,0.09304,0.09084,0.68483,0.64419
0.00000,0.00000,-1.00000,NaN,0.00947,0.00000,0.00000,0.00000,3.50477,4.44720,0.09304,0.08816,0.68483,0.71850
0.00000,0.00000,-1.00000,NaN,0.01197,0.00000,0.00000,0.00000,3.62657,4.44720,0.09084,0.08816,0.64419,0.71850
1.00000,0.00000,-1.00000,1.00000,0.00920,0.00000,0.00000,0.00000,13.41162,6.05038,0.07861,0.09010,0.79783,0.68778
1.00000,0.00000,-0.50000,1.50000,0.01584,0.00000,0.00000,0.00000,13.41162,10.88429,0.07861,0.06989,0.79783,0.76042
1.00000,0.00000,0.50000,1.50000,0.02931,0.00000,0.00000,0.00000,13.41162,8.36609,0.07861,0.06171,0.79783,0.72903
1.00000,0.00000,0.50000,1.50000,0.01289,0.00000,0.00000,0.00000,6.05038,10.88429,0.09010,0.06989,0.68778,0.76042
1.00000,0.00000,1.00000,1.00000,0.01864,0.00000,0.00000,0.00000,6.05038,8.36609,0.09010,0.06171,0.68778,0.72903
1.00000,0.00000,0.50000,1.00000,0.03552,0.00000,0.00000,0.00000,10.88429,8.36609,0.06989,0.06171,0.76042,0.72903
0.00000,0.00000,-24.50000,NaN,0.00998,0.00000,0.00000,0.00000,0.79489,3.05259,0.16311,0.15256,0.52471,0.70396
0.00000,0.00000,-1.00000,NaN,0.00717,0.00000,0.00000,0.00000,0.79489,0.96328,0.16311,0.16787,0.52471,0.58974
0.00000,0.00000,0.50000,NaN,0.00882,0.00000,0.00000,0.00000,0.79489,1.52249,0.16311,0.14988,0.52471,0.60820
0.00000,0.00000,1.00000,NaN,0.01583,0.00000,0.00000,0.00000,0.79489,2.85315,0.16311,0.10412,0.52471,0.69182
0.00000,0.00000,-27.00000,NaN,0.00785,0.00000,0.00000,0.00000,3.05259,0.96328,0.15256,0.16787,0.70396,0.58974
0.00000,0.00000,-22.00000,NaN,0.00545,0.00000,0.00000,0.00000,3.05259,1.52249,0.15256,0.14988,0.70396,0.60820
1.00000,0.00000,-22.00000,1.00000,0.00643,0.00000,0.00000,0.00000,3.05259,2.85315,0.15256,0.10412,0.70396,0.69182
0.00000,0.00000,-10.00000,NaN,0.00393,0.00000,0.00000,0.00000,0.96328,1.52249,0.16787,0.14988,0.58974,0.60820
1.00000,0.00000,0.50000,1.50000,0.01731,0.00000,0.00000,0.00000,0.96328,2.85315,0.16787,0.10412,0.58974,0.69182
1.00000,0.00000,-1.00000,1.00000,0.01250,0.00000,0.00000,0.00000,1.52249,2.85315,0.14988,0.10412,0.60820,0.69182
1.00000,0.00000,-0.50000,1.00000,0.09726,0.00000,0.00000,0.00000,1.74782,1.61080,0.12046,0.14674,0.70418,0.73583
1.00000,0.00000,1.00000,1.50000,0.03777,0.00000,0.00000,0.00000,1.74782,4.12595,0.12046,0.11852,0.70418,0.67664
1.00000,0.00000,-1.00000,1.00000,0.05480,0.00000,0.00000,0.00000,1.74782,1.49509,0.12046,0.13312,0.70418,0.66106
1.00000,0.00000,0.50000,1.50000,0.01957,0.00000,0.00000,0.00000,1.74782,4.18076,0.12046,0.10010,0.70418,0.75273
1.00000,0.00000,1.50000,1.00000,0.01293,0.00000,0.00000,0.00000,1.61080,4.12595,0.14674,0.11852,0.73583,0.67664
0.00000,0.00000,12.50000,NaN,0.00528,0.00000,0.00000,0.00000,1.61080,1.49509,0.14674,0.13312,0.73583,0.66106
1.00000,0.00000,0.50000,1.00000,0.12331,0.00000,0.00000,0.00000,1.61080,4.18076,0.14674,0.10010,0.73583,0.75273
1.00000,0.00000,-1.50000,2.00000,0.01114,0.00000,0.00000,0.00000,4.12595,1.49509,0.11852,0.13312,0.67664,0.66106
1.00000,0.00000,-1.50000,1.50000,0.01662,0.00000,0.00000,0.00000,4.12595,4.18076,0.11852,0.10010,0.67664,0.75273
1.00000,0.00000,1.00000,1.50000,0.05670,0.00000,0.00000,0.00000,1.49509,4.18076,0.13312,0.10010,0.66106,0.75273
1.00000,0.00000,1.50000,1.50000,0.04129,0.00000,0.00000,0.00000,5.62713,2.63086,0.06464,0.09377,0.45149,0.55827
0.00000,0.00000,1.50000,NaN,0.01028,0.00000,0.00000,0.00000,5.62713,3.59612,0.06464,0.09884,0.45149,0.73192
1.00000,0.00000,1.00000,2.00000,0.02584,0.00000,0.00000,0.00000,5.62713,9.12733,0.06464,0.07643,0.45149,0.75881
1.00000,0.00000,4.50000,1.00000,0.00510,0.00000,0.00000,0.00000,2.63086,3.59612,0.09377,0.09884,0.55827,0.73192
1.00000,0.00000,1.00000,1.00000,0.01902,0.00000,0.00000,0.00000,2.63086,9.12733,0.09377,0.07643,0.55827,0.75881
1.00000,0.00000,0.50000,1.00000,0.04157,0.00000,0.00000,0.00000,3.59612,9.12733,0.09884,0.07643,0.73192,0.75881
1.00000,0.00000,-1.50000,1.50000,0.00946,0.00000,0.00000,0.00000,36.64949,29.02941,0.05749,0.03058,0.82028,0.73013
1.00000,0.00000,1.00000,2.00000,0.01922,0.00000,0.00000,0.00000,4.47766,3.11350,0.08261,0.08183,0.72763,0.49849
1.00000,0.00000,-0.50000,1.00000,0.05123,0.00000,0.00000,0.00000,3.03585,4.82783,0.10199,0.09502,0.64843,0.71731
1.00000,0.00000,-0.50000,1.00000,0.03201,0.00000,0.00000,0.00000,3.03585,3.90672,0.10199,0.09081,0.64843,0.65598
1.00000,0.00000,1.00000,1.00000,0.07975,0.00000,0.00000,0.00000,3.03585,6.99739,0.10199,0.07298,0.64843,0.63811
1.00000,0.00000,1.00000,1.00000,0.08769,0.00000,0.00000,0.00000,3.03585,9.08777,0.10199,0.07267,0.64843,0.71041
1.00000,0.00000,-0.50000,1.50000,0.03073,0.00000,0.00000,0.00000,4.82783,3.90672,0.09502,0.09081,0.71731,0.65598
1.00000,0.00000,0.50000,1.50000,0.07690,0.00000,0.00000,0.00000,4.82783,6.99739,0.09502,0.07298,0.71731,0.63811
1.00000,0.00000,0.50000,1.50000,0.04515,0.00000,0.00000,0.00000,4.82783,9.08777,0.09502,0.07267,0.71731,0.71041
1.00000,0.00000,-0.50000,1.00000,0.02933,0.00000,0.00000,0.00000,3.90672,6.99739,0.09081,0.07298,0.65598,0.63811
1.00000,0.00000,0.50000,1.00000,0.08844,0.00000,0.00000,0.00000,3.90672,9.08777,0.09081,0.07267,0.65598,0.71041
1.00000,0.00000,-1.00000,1.00000,0.02746,0.00000,0.00000,0.00000,6.99739,9.08777,0.07298,0.07267,0.63811,0.71041
1.00000,0.00000,0.50000,1.00000,0.13905,0.00000,0.00000,0.00000,5.18409,23.90012,0.11928,0.02787,0.81264,0.41982
1.00000,0.00000,1.00000,1.50000,0.04363,0.00000,0.00000,0.00000,19.45139,3.03738,0.05377,0.09459,0.80427,0.55996
1.00000,0.00000,-1.00000,1.00000,0.01978,0.00000,0.00000,0.00000,19.45139,7.47393,0.05377,0.05429,0.80427,0.45653
1.00000,0.00000,-1.00000,1.00000,0.03007,0.00000,0.00000,0.00000,3.03738,7.47393,0.09459,0.05429,0.55996,0.45653
1.00000,0.00000,1.50000,1.50000,0.00560,0.00000,0.00000,0.00000,5.08056,4.77759,0.08731,0.06120,0.59158,0.35251
1.00000,0.00000,-1.00000,1.00000,0.01966,0.00000,0.00000,0.00000,22.20102,8.07836,0.04871,0.05293,0.71869,0.62910
1.00000,0.00000,1.50000,3.00000,0.03336,0.00000,0.00000,0.00000,1.14026,1.76609,0.29255,0.15575,0.85280,0.74863
1.00000,0.00000,1.50000,2.00000,0.03478,0.00000,0.00000,0.00000,1.14026,0.54962,0.29255,0.17466,0.85280,0.35086
0.00000,0.00000,-1.50000,NaN,0.02360,0.00000,0.00000,0.00000,1.76609,0.54962,0.15575,0.17466,0.74863,0.35086
1.00000,0.00000,0.50000,1.00000,0.04087,0.00000,0.00000,0.00000,1.72803,1.89398,0.11580,0.10184,0.42043,0.47490
1.00000,0.00000,1.00000,1.50000,0.05020,0.00000,0.00000,0.00000,1.72803,0.58768,0.11580,0.21148,0.42043,0.50125
0.00000,0.00000,-1.50000,NaN,0.01182,0.00000,0.00000,0.00000,1.89398,0.58768,0.10184,0.21148,0.47490,0.50125
0.00000,0.00000,-9.00000,NaN,0.02122,0.00000,0.00000,0.00000,0.20946,1.38699,0.30126,0.14576,0.66047,0.77539
1.00000,0.00000,1.50000,1.50000,0.01726,0.00000,0.00000,0.00000,19.02509,4.72278,0.05470,0.06250,0.69462,0.27555
1.00000,0.00000,1.50000,1.00000,0.00684,0.00000,0.00000,0.00000,8.10728,14.19726,0.12439,0.04372,0.84389,0.52585
1.00000,0.00000,1.50000,1.00000,0.00679,0.00000,0.00000,0.00000,8.10728,24.57915,0.12439,0.03158,0.84389,0.42681
0.00000,0.00000,32.50000,NaN,0.00650,0.00000,0.00000,0.00000,14.19726,24.57915,0.04372,0.03158,0.52585,0.42681
1.00000,0.00000,-1.00000,1.00000,0.01534,0.00000,0.00000,0.00000,1.38699,3.97828,0.13642,0.08251,0.59413,0.53189
0.00000,0.00000,-38.50000,NaN,0.00972,0.00000,0.00000,0.00000,1.38699,2.19544,0.13642,0.12008,0.59413,0.55171
1.00000,0.00000,1.50000,2.00000,0.04679,0.00000,0.00000,0.00000,1.38699,61.10074,0.13642,0.03675,0.59413,0.86465
1.00000,0.00000,-0.50000,1.00000,0.01253,0.00000,0.00000,0.00000,3.97828,2.19544,0.08251,0.12008,0.53189,0.55171
1.00000,0.00000,1.00000,1.00000,0.05674,0.00000,0.00000,0.00000,3.97828,61.10074,0.08251,0.03675,0.53189,0.86465
1.00000,0.00000,1.00000,1.00000,0.04275,0.00000,0.00000,0.00000,2.19544,61.10074,0.12008,0.03675,0.55171,0.86465
0.00000,0.00000,1.50000,NaN,0.02637,0.00000,0.00000,0.00000,0.26339,1.65800,0.37686,0.18926,0.35368,0.81676
