sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,btmf1,btmf2,bsmf1,bsmf2
1.00000,0.00000,-5.00000,1.00000,0.37408,0.00000,0.00000,0.00000,240.29100,58.86900,0.14950,0.20350
1.00000,0.00000,3.00000,2.00000,0.00950,0.00000,0.00000,0.00000,184.65800,258.82600,0.16250,0.12900
1.00000,0.00000,-0.50000,1.00000,0.08318,0.00000,0.00000,0.00000,207.68100,58.55900,0.20350,0.21550
0.00000,0.00000,1.50000,NaN,0.00564,0.00000,0.00000,0.00000,207.68100,273.04000,0.20350,0.11800
1.00000,0.00000,-8.00000,1.00000,0.07895,0.00000,0.00000,0.00000,207.68100,77.28700,0.20350,0.19050
1.00000,0.00000,-8.00000,1.00000,0.04074,0.00000,0.00000,0.00000,207.68100,58.75250,0.20350,0.22050
0.00000,0.00000,1.00000,NaN,0.01568,0.00000,0.00000,0.00000,58.55900,273.04000,0.21550,0.11800
1.00000,0.00000,-2.50000,2.00000,0.05560,0.00000,0.00000,0.00000,58.55900,77.28700,0.21550,0.19050
0.00000,0.00000,-3.50000,NaN,0.03188,0.00000,0.00000,0.00000,58.55900,58.75250,0.21550,0.22050
1.00000,0.00000,1.50000,3.00000,0.03225,0.00000,0.00000,0.00000,273.04000,77.28700,0.11800,0.19050
1.00000,0.00000,-1.50000,2.00000,0.01830,0.00000,0.00000,0.00000,273.04000,58.75250,0.11800,0.22050
1.00000,0.00000,-16.50000,1.00000,0.07321,0.00000,0.00000,0.00000,77.28700,58.75250,0.19050,0.22050
1.00000,0.00000,1.00000,1.00000,0.01537,0.00000,0.00000,0.00000,275.12300,178.15750,0.12250,0.21550
1.00000,0.00000,1.00000,1.00000,0.08797,0.00000,0.00000,0.00000,275.12300,216.91150,0.12250,0.17800
1.00000,0.00000,1.00000,1.50000,0.03297,0.00000,0.00000,0.00000,178.15750,216.91150,0.21550,0.17800
1.00000,0.00000,-1.00000,3.00000,0.01656,0.00000,0.00000,0.00000,55.39600,51.37150,0.32550,0.31800
1.00000,0.00000,2.50000,1.00000,0.00853,0.00000,0.00000,0.00000,253.37500,251.12600,0.15350,0.14450
1.00000,0.00000,0.50000,1.50000,0.02334,0.00000,0.00000,0.00000,253.37500,53.22850,0.15350,0.36100
1.00000,0.00000,1.00000,1.00000,0.01877,0.00000,0.00000,0.00000,251.12600,53.22850,0.14450,0.36100
0.00000,0.00000,-1.50000,NaN,0.01546,0.00000,0.00000,0.00000,58.23600,56.19950,0.34300,0.46900
1.00000,0.00000,1.50000,2.50000,0.03601,0.00000,0.00000,0.00000,58.23600,160.81600,0.34300,0.17100
1.00000,0.00000,2.00000,3.00000,0.01925,0.00000,0.00000,0.00000,56.19950,160.81600,0.46900,0.17100
1.00000,0.00000,-0.50000,1.50000,0.05740,0.00000,0.00000,0.00000,217.49050,165.65650,0.56750,0.17000
1.00000,0.00000,1.00000,4.50000,0.03188,0.00000,0.00000,0.00000,217.49050,77.32750,0.56750,0.22200
1.00000,0.00000,1.00000,3.00000,0.01929,0.00000,0.00000,0.00000,165.65650,77.32750,0.17000,0.22200
0.00000,0.00000,-1.50000,NaN,0.00484,0.00000,0.00000,0.00000,57.32050,70.19150,0.64150,0.86450
1.00000,0.00000,-1.00000,2.00000,0.01235,0.00000,0.00000,0.00000,57.32050,67.18800,0.64150,0.91500
0.00000,0.00000,31.50000,NaN,0.00587,0.00000,0.00000,0.00000,70.19150,67.18800,0.86450,0.91500
1.00000,0.00000,1.50000,1.50000,0.01200,0.00000,0.00000,0.00000,75.52700,53.20550,0.75500,0.72000
0.00000,0.00000,1.50000,NaN,0.00567,0.00000,0.00000,0.00000,75.52700,63.65800,0.75500,0.76850
0.00000,0.00000,34.50000,NaN,0.00387,0.00000,0.00000,0.00000,75.52700,67.93550,0.75500,0.73950
1.00000,0.00000,1.50000,1.50000,0.01220,0.00000,0.00000,0.00000,75.52700,45.30500,0.75500,0.85700
1.00000,0.00000,1.00000,1.00000,0.01305,0.00000,0.00000,0.00000,53.20550,63.65800,0.72000,0.76850
1.00000,0.00000,-1.00000,1.50000,0.01278,0.00000,0.00000,0.00000,53.20550,67.93550,0.72000,0.73950
1.00000,0.00000,1.00000,1.00000,0.01571,0.00000,0.00000,0.00000,53.20550,45.30500,0.72000,0.85700
1.00000,0.00000,-1.00000,1.00000,0.01372,0.00000,0.00000,0.00000,63.65800,67.93550,0.76850,0.73950
1.00000,0.00000,1.00000,1.00000,0.01737,0.00000,0.00000,0.00000,63.65800,45.30500,0.76850,0.85700
1.00000,0.00000,0.50000,2.00000,0.01212,0.00000,0.00000,0.00000,67.93550,45.30500,0.73950,0.85700
1.00000,0.00000,1.00000,1.50000,0.03776,0.00000,0.00000,0.00000,36.70650,34.13800,0.42900,1.17650
0.00000,0.00000,-28.00000,NaN,0.01172,0.00000,0.00000,0.00000,78.96200,57.76150,1.45900,0.85700
0.00000,0.00000,-1.00000,NaN,0.01070,0.00000,0.00000,0.00000,78.96200,143.89650,1.45900,0.24950
0.00000,0.00000,-25.50000,NaN,0.00884,0.00000,0.00000,0.00000,78.96200,68.69550,1.45900,0.44900
1.00000,0.00000,-1.00000,1.00000,0.01050,0.00000,0.00000,0.00000,57.76150,143.89650,0.85700,0.24950
0.00000,0.00000,3.00000,NaN,0.00970,0.00000,0.00000,0.00000,57.76150,68.69550,0.85700,0.44900
0.00000,0.00000,-2.50000,NaN,0.00775,0.00000,0.00000,0.00000,143.89650,68.69550,0.24950,0.44900
0.00000,0.00000,-2.00000,NaN,0.01939,0.00000,0.00000,0.00000,40.71650,56.49300,0.72750,1.48900
1.00000,0.00000,1.50000,2.00000,0.01871,0.00000,0.00000,0.00000,40.71650,40.21450,0.72750,0.82400
0.00000,0.00000,1.00000,NaN,0.02469,0.00000,0.00000,0.00000,56.49300,40.21450,1.48900,0.82400
1.00000,0.00000,1.00000,2.00000,0.02119,0.00000,0.00000,0.00000,51.64950,52.72750,0.74850,0.67900
1.00000,0.00000,-0.50000,1.00000,0.02931,0.00000,0.00000,0.00000,69.07150,64.19800,0.87500,0.68250
1.00000,0.00000,-0.50000,1.50000,0.04018,0.00000,0.00000,0.00000,65.11650,53.27700,0.64700,0.72850
1.00000,0.00000,-0.50000,1.00000,0.08570,0.00000,0.00000,0.00000,31.28100,46.39550,1.63400,0.24400
0.00000,0.00000,3.00000,NaN,0.00756,0.00000,0.00000,0.00000,65.11550,144.78900,0.38850,0.22150
0.00000,0.00000,-30.50000,NaN,0.00418,0.00000,0.00000,0.00000,65.11550,42.30750,0.38850,0.72200
0.00000,0.00000,-3.00000,NaN,0.01218,0.00000,0.00000,0.00000,144.78900,42.30750,0.22150,0.72200
1.00000,0.00000,1.50000,2.50000,0.02435,0.00000,0.00000,0.00000,50.51650,49.10200,0.70300,0.72250
1.00000,0.00000,-1.00000,1.00000,0.01574,0.00000,0.00000,0.00000,59.54100,58.53450,0.61150,0.72400
0.00000,0.00000,1.50000,NaN,0.02095,0.00000,0.00000,0.00000,59.54100,56.33100,0.61150,0.92700
1.00000,0.00000,-0.50000,1.50000,0.06627,0.00000,0.00000,0.00000,58.53450,56.33100,0.72400,0.92700
0.00000,0.00000,0.50000,NaN,0.00692,0.00000,0.00000,0.00000,225.66750,153.17550,0.23000,0.25650
0.00000,0.00000,0.50000,NaN,0.01134,0.00000,0.00000,0.00000,225.66750,120.63850,0.23000,0.44550
0.00000,0.00000,1.00000,NaN,0.01322,0.00000,0.00000,0.00000,225.66750,151.54750,0.23000,0.19400
1.00000,0.00000,0.50000,1.50000,0.09573,0.00000,0.00000,0.00000,225.66750,139.82350,0.23000,0.22250
0.00000,0.00000,31.50000,NaN,0.00725,0.00000,0.00000,0.00000,153.17550,120.63850,0.25650,0.44550
1.00000,0.00000,-0.50000,1.50000,0.00694,0.00000,0.00000,0.00000,153.17550,151.54750,0.25650,0.19400
1.00000,0.00000,0.50000,1.00000,0.05989,0.00000,0.00000,0.00000,153.17550,139.82350,0.25650,0.22250
1.00000,0.00000,-1.00000,1.50000,0.00810,0.00000,0.00000,0.00000,120.63850,151.54750,0.44550,0.19400
0.00000,0.00000,0.50000,NaN,0.00783,0.00000,0.00000,0.00000,120.63850,139.82350,0.44550,0.22250
1.00000,0.00000,0.50000,1.00000,0.19734,0.00000,0.00000,0.00000,151.54750,139.82350,0.19400,0.22250
0.00000,0.00000,-7.50000,NaN,0.00852,0.00000,0.00000,0.00000,157.40350,139.53400,0.09850,0.18750
0.00000,0.00000,-10.00000,NaN,0.00589,0.00000,0.00000,0.00000,157.40350,55.10800,0.09850,0.23650
0.00000,0.00000,1.00000,NaN,0.00717,0.00000,0.00000,0.00000,157.40350,151.45350,0.09850,0.26900
0.00000,0.00000,-1.50000,NaN,0.00847,0.00000,0.00000,0.00000,139.53400,55.10800,0.18750,0.23650
1.00000,0.00000,0.50000,1.00000,0.03673,0.00000,0.00000,0.00000,139.53400,151.45350,0.18750,0.26900
1.00000,0.00000,0.50000,2.00000,0.00772,0.00000,0.00000,0.00000,55.10800,151.45350,0.23650,0.26900
1.00000,0.00000,-1.00000,1.00000,0.03564,0.00000,0.00000,0.00000,154.30850,182.40000,0.13250,0.38800
1.00000,0.00000,-1.50000,1.50000,0.02339,0.00000,0.00000,0.00000,154.30850,242.29350,0.13250,0.24750
1.00000,0.00000,-1.50000,1.50000,0.01171,0.00000,0.00000,0.00000,154.30850,151.20000,0.13250,0.28000
1.00000,0.00000,-0.50000,1.00000,0.09498,0.00000,0.00000,0.00000,182.40000,242.29350,0.38800,0.24750
0.00000,0.00000,-0.50000,NaN,0.02991,0.00000,0.00000,0.00000,182.40000,151.20000,0.38800,0.28000
0.00000,0.00000,-13.00000,NaN,0.01340,0.00000,0.00000,0.00000,242.29350,151.20000,0.24750,0.28000
1.00000,0.00000,2.00000,1.00000,0.00874,0.00000,0.00000,0.00000,157.34800,169.45800,0.25850,0.41250
1.00000,0.00000,0.50000,1.00000,0.05568,0.00000,0.00000,0.00000,157.34800,152.64950,0.25850,0.32250
1.00000,0.00000,1.50000,1.50000,0.01027,0.00000,0.00000,0.00000,157.34800,133.29150,0.25850,0.36350
1.00000,0.00000,1.00000,1.00000,0.01797,0.00000,0.00000,0.00000,169.45800,152.64950,0.41250,0.32250
1.00000,0.00000,1.50000,1.50000,0.01510,0.00000,0.00000,0.00000,169.45800,133.29150,0.41250,0.36350
0.00000,0.00000,-0.50000,NaN,0.01367,0.00000,0.00000,0.00000,152.64950,133.29150,0.32250,0.36350
1.00000,0.00000,-5.50000,1.00000,0.01454,0.00000,0.00000,0.00000,103.34750,245.80150,0.38000,0.18050
1.00000,0.00000,0.00000,2.00000,0.01750,0.00000,0.00000,0.00000,103.34750,124.31350,0.38000,0.29400
0.00000,0.00000,1.50000,NaN,0.01304,0.00000,0.00000,0.00000,103.34750,148.74450,0.38000,0.32250
1.00000,0.00000,-15.00000,1.00000,0.00879,0.00000,0.00000,0.00000,103.34750,142.51800,0.38000,0.20750
0.00000,0.00000,-10.00000,NaN,0.01099,0.00000,0.00000,0.00000,245.80150,124.31350,0.18050,0.29400
0.00000,0.00000,-5.00000,NaN,0.01093,0.00000,0.00000,0.00000,245.80150,148.74450,0.18050,0.32250
1.00000,0.00000,-0.50000,1.00000,0.01530,0.00000,0.00000,0.00000,245.80150,142.51800,0.18050,0.20750
1.00000,0.00000,0.50000,1.50000,0.01031,0.00000,0.00000,0.00000,124.31350,148.74450,0.29400,0.32250
0.00000,0.00000,-1.00000,NaN,0.00947,0.00000,0.00000,0.00000,124.31350,142.51800,0.29400,0.20750
0.00000,0.00000,-1.00000,NaN,0.01197,0.00000,0.00000,0.00000,148.74450,142.51800,0.32250,0.20750
1.00000,0.00000,-1.00000,1.00000,0.00920,0.00000,0.00000,0.00000,110.19500,149.38150,0.27900,0.16600
1.00000,0.00000,-0.50000,1.50000,0.01584,0.00000,0.00000,0.00000,110.19500,83.54100,0.27900,0.39600
1.00000,0.00000,0.50000,1.50000,0.02931,0.00000,0.00000,0.00000,110.19500,127.79250,0.27900,0.32650
1.00000,0.00000,0.50000,1.50000,0.01289,0.00000,0.00000,0.00000,149.38150,83.54100,0.16600,0.39600
1.00000,0.00000,1.00000,1.00000,0.01864,0.00000,0.00000,0.00000,149.38150,127.79250,0.16600,0.32650
1.00000,0.00000,0.50000,1.00000,0.03552,0.00000,0.00000,0.00000,83.54100,127.79250,0.39600,0.32650
0.00000,0.00000,-24.50000,NaN,0.00998,0.00000,0.00000,0.00000,177.47350,155.07300,0.30400,0.14050
0.00000,0.00000,-1.00000,NaN,0.00717,0.00000,0.00000,0.00000,177.47350,120.11750,0.30400,0.34900
0.00000,0.00000,0.50000,NaN,0.00882,0.00000,0.00000,0.00000,177.47350,112.88150,0.30400,0.28600
0.00000,0.00000,1.00000,NaN,0.01583,0.00000,0.00000,0.00000,177.47350,129.03200,0.30400,0.24750
0.00000,0.00000,-27.00000,NaN,0.00785,0.00000,0.00000,0.00000,155.07300,120.11750,0.14050,0.34900
0.00000,0.00000,-22.00000,NaN,0.00545,0.00000,0.00000,0.00000,155.07300,112.88150,0.14050,0.28600
1.00000,0.00000,-22.00000,1.00000,0.00643,0.00000,0.00000,0.00000,155.07300,129.03200,0.14050,0.24750
0.00000,0.00000,-10.00000,NaN,0.00393,0.00000,0.00000,0.00000,120.11750,112.88150,0.34900,0.28600
1.00000,0.00000,0.50000,1.50000,0.01731,0.00000,0.00000,0.00000,120.11750,129.03200,0.34900,0.24750
1.00000,0.00000,-1.00000,1.00000,0.01250,0.00000,0.00000,0.00000,112.88150,129.03200,0.28600,0.24750
1.00000,0.00000,-0.50000,1.00000,0.09726,0.00000,0.00000,0.00000,137.23600,148.48400,0.19300,0.18050
1.00000,0.00000,1.00000,1.50000,0.03777,0.00000,0.00000,0.00000,137.23600,162.96100,0.19300,0.14500
1.00000,0.00000,-1.00000,1.00000,0.05480,0.00000,0.00000,0.00000,137.23600,129.06800,0.19300,0.25300
1.00000,0.00000,0.50000,1.50000,0.01957,0.00000,0.00000,0.00000,137.23600,110.82400,0.19300,0.34850
1.00000,0.00000,1.50000,1.00000,0.01293,0.00000,0.00000,0.00000,148.48400,162.96100,0.18050,0.14500
0.00000,0.00000,12.50000,NaN,0.00528,0.00000,0.00000,0.00000,148.48400,129.06800,0.18050,0.25300
1.00000,0.00000,0.50000,1.00000,0.12331,0.00000,0.00000,0.00000,148.48400,110.82400,0.18050,0.34850
1.00000,0.00000,-1.50000,2.00000,0.01114,0.00000,0.00000,0.00000,162.96100,129.06800,0.14500,0.25300
1.00000,0.00000,-1.50000,1.50000,0.01662,0.00000,0.00000,0.00000,162.96100,110.82400,0.14500,0.34850
1.00000,0.00000,1.00000,1.50000,0.05670,0.00000,0.00000,0.00000,129.06800,110.82400,0.25300,0.34850
1.00000,0.00000,1.50000,1.50000,0.04129,0.00000,0.00000,0.00000,192.26150,190.17000,0.32700,0.13350
0.00000,0.00000,1.50000,NaN,0.01028,0.00000,0.00000,0.00000,192.26150,145.46000,0.32700,0.29700
1.00000,0.00000,1.00000,2.00000,0.02584,0.00000,0.00000,0.00000,192.26150,141.62650,0.32700,0.30300
1.00000,0.00000,4.50000,1.00000,0.00510,0.00000,0.00000,0.00000,190.17000,145.46000,0.13350,0.29700
1.00000,0.00000,1.00000,1.00000,0.01902,0.00000,0.00000,0.00000,190.17000,141.62650,0.13350,0.30300
1.00000,0.00000,0.50000,1.00000,0.04157,0.00000,0.00000,0.00000,145.46000,141.62650,0.29700,0.30300
1.00000,0.00000,-1.50000,1.50000,0.00946,0.00000,0.00000,0.00000,113.91450,160.54750,0.35650,0.19350
1.00000,0.00000,1.00000,2.00000,0.01922,0.00000,0.00000,0.00000,139.23550,119.32950,0.25850,0.26750
1.00000,0.00000,-0.50000,1.00000,0.05123,0.00000,0.00000,0.00000,139.40300,130.30900,0.23200,0.20450
1.00000,0.00000,-0.50000,1.00000,0.03201,0.00000,0.00000,0.00000,139.40300,133.60300,0.23200,0.22250
1.00000,0.00000,1.00000,1.00000,0.07975,0.00000,0.00000,0.00000,139.40300,140.10150,0.23200,0.19250
1.00000,0.00000,1.00000,1.00000,0.08769,0.00000,0.00000,0.00000,139.40300,116.82050,0.23200,0.37500
1.00000,0.00000,-0.50000,1.50000,0.03073,0.00000,0.00000,0.00000,130.30900,133.60300,0.20450,0.22250
1.00000,0.00000,0.50000,1.50000,0.07690,0.00000,0.00000,0.00000,130.30900,140.10150,0.20450,0.19250
1.00000,0.00000,0.50000,1.50000,0.04515,0.00000,0.00000,0.00000,130.30900,116.82050,0.20450,0.37500
1.00000,0.00000,-0.50000,1.00000,0.02933,0.00000,0.00000,0.00000,133.60300,140.10150,0.22250,0.19250
1.00000,0.00000,0.50000,1.00000,0.08844,0.00000,0.00000,0.00000,133.60300,116.82050,0.22250,0.37500
1.00000,0.00000,-1.00000,1.00000,0.02746,0.00000,0.00000,0.00000,140.10150,116.82050,0.19250,0.37500
1.00000,0.00000,0.50000,1.00000,0.13905,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.94600
1.00000,0.00000,1.00000,1.50000,0.04363,0.00000,0.00000,0.00000,106.59250,145.07850,0.34100,0.38550
1.00000,0.00000,-1.00000,1.00000,0.01978,0.00000,0.00000,0.00000,106.59250,154.88900,0.34100,0.24300
1.00000,0.00000,-1.00000,1.00000,0.03007,0.00000,0.00000,0.00000,145.07850,154.88900,0.38550,0.24300
1.00000,0.00000,1.50000,1.50000,0.00560,0.00000,0.00000,0.00000,249.06800,33.36450,1.94600,0.93850
1.00000,0.00000,-1.00000,1.00000,0.01966,0.00000,0.00000,0.00000,113.07700,163.75000,0.28550,0.24200
1.00000,0.00000,1.50000,3.00000,0.03336,0.00000,0.00000,0.00000,30.53800,88.40750,0.47450,0.22500
1.00000,0.00000,1.50000,2.00000,0.03478,0.00000,0.00000,0.00000,30.53800,185.82450,0.47450,0.27450
0.00000,0.00000,-1.50000,NaN,0.02360,0.00000,0.00000,0.00000,88.40750,185.82450,0.22500,0.27450
1.00000,0.00000,0.50000,1.00000,0.04087,0.00000,0.00000,0.00000,42.67950,81.99450,1.31700,0.48950
1.00000,0.00000,1.00000,1.50000,0.05020,0.00000,0.00000,0.00000,42.67950,208.27050,1.31700,0.14900
0.00000,0.00000,-1.50000,NaN,0.01182,0.00000,0.00000,0.00000,81.99450,208.27050,0.48950,0.14900
0.00000,0.00000,-9.00000,NaN,0.02122,0.00000,0.00000,0.00000,157.61650,113.51650,0.21450,0.16150
1.00000,0.00000,1.50000,1.50000,0.01726,0.00000,0.00000,0.00000,249.06800,225.51350,1.94600,0.18850
1.00000,0.00000,1.50000,1.00000,0.00684,0.00000,0.00000,0.00000,31.74200,197.80800,0.50200,0.12000
1.00000,0.00000,1.50000,1.00000,0.00679,0.00000,0.00000,0.00000,31.74200,146.17100,0.50200,0.10850
0.00000,0.00000,32.50000,NaN,0.00650,0.00000,0.00000,0.00000,197.80800,146.17100,0.12000,0.10850
1.00000,0.00000,-1.00000,1.00000,0.01534,0.00000,0.00000,0.00000,76.97600,189.81450,0.20650,0.10150
0.00000,0.00000,-38.50000,NaN,0.00972,0.00000,0.00000,0.00000,76.97600,196.08400,0.20650,0.10650
1.00000,0.00000,1.50000,2.00000,0.04679,0.00000,0.00000,0.00000,76.97600,65.08050,0.20650,0.40550
1.00000,0.00000,-0.50000,1.00000,0.01253,0.00000,0.00000,0.00000,189.81450,196.08400,0.10150,0.10650
1.00000,0.00000,1.00000,1.00000,0.05674,0.00000,0.00000,0.00000,189.81450,65.08050,0.10150,0.40550
1.00000,0.00000,1.00000,1.00000,0.04275,0.00000,0.00000,0.00000,196.08400,65.08050,0.10650,0.40550
0.00000,0.00000,1.50000,NaN,0.02637,0.00000,0.00000,0.00000,30.71400,249.06800,0.25450,1.94600
1.00000,0.00000,5.50000,1.00000,0.05371,0.00000,0.00000,0.00000,30.71400,30.25050,0.25450,0.80400
0.00000,0.00000,1.00000,NaN,0.00812,0.00000,0.00000,0.00000,249.06800,30.25050,1.94600,0.80400
1.00000,0.00000,2.00000,1.50000,0.02673,0.00000,0.00000,0.00000,83.49250,205.33450,0.23750,0.13100
1.00000,0.00000,0.50000,1.50000,0.01977,0.00000,0.00000,0.00000,83.49250,78.47800,0.23750,0.26850
0.00000,0.00000,1.00000,NaN,0.01938,0.00000,0.00000,0.00000,205.33450,78.47800,0.13100,0.26850
1.00000,0.00000,1.50000,3.50000,0.02139,0.00000,0.00000,0.00000,32.96100,105.98950,0.52000,0.25150
1.00000,0.00000,2.00000,1.00000,0.04017,0.00000,0.00000,0.00000,32.96100,246.19350,0.52000,0.08550
1.00000,0.00000,1.50000,1.00000,0.02093,0.00000,0.00000,0.00000,32.96100,179.01200,0.52000,0.16300
0.00000,0.00000,2.00000,NaN,0.03192,0.00000,0.00000,0.00000,105.98950,246.19350,0.25150,0.08550
1.00000,0.00000,1.00000,1.50000,0.01642,0.00000,0.00000,0.00000,105.98950,179.01200,0.25150,0.16300
0.00000,0.00000,1.00000,NaN,0.02531,0.00000,0.00000,0.00000,246.19350,179.01200,0.08550,0.16300
1.00000,0.00000,0.50000,1.00000,0.10895,0.00000,0.00000,0.00000,33.10450,29.47100,0.86850,0.27200
1.00000,0.00000,1.00000,2.00000,0.05025,0.00000,0.00000,0.00000,33.10450,186.35750,0.86850,0.43700
0.00000,0.00000,1.50000,NaN,0.01255,0.00000,0.00000,0.00000,29.47100,186.35750,0.27200,0.43700
1.00000,0.00000,1.00000,1.50000,0.04968,0.00000,0.00000,0.00000,249.06800,78.84300,0.11000,0.15450
0.00000,0.00000,-2.00000,NaN,0.01323,0.00000,0.00000,0.00000,249.06800,145.51600,0.11000,0.22150
1.00000,0.00000,-1.00000,1.50000,0.02219,0.00000,0.00000,0.00000,78.84300,145.51600,0.15450,0.22150
1.00000,0.00000,2.00000,2.00000,0.00651,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.94600
1.00000,0.00000,0.50000,1.00000,0.02084,0.00000,0.00000,0.00000,34.09400,161.05650,0.46550,0.10050
1.00000,0.00000,1.50000,1.00000,0.01007,0.00000,0.00000,0.00000,34.09400,169.62250,0.46550,0.09400
1.00000,0.00000,-0.50000,1.50000,0.03169,0.00000,0.00000,0.00000,161.05650,169.62250,0.10050,0.09400
1.00000,0.00000,2.00000,1.50000,0.01856,0.00000,0.00000,0.00000,187.54950,195.44750,0.49800,0.09750
1.00000,0.00000,-25.00000,1.00000,0.01834,0.00000,0.00000,0.00000,187.54950,99.77850,0.49800,0.11150
1.00000,0.00000,-1.00000,1.50000,0.02933,0.00000,0.00000,0.00000,195.44750,99.77850,0.09750,0.11150
0.00000,0.00000,1.50000,NaN,0.03011,0.00000,0.00000,0.00000,30.43700,249.06800,0.20700,1.94600
1.00000,0.00000,5.00000,2.00000,0.05247,0.00000,0.00000,0.00000,30.43700,38.72150,0.20700,0.79650
1.00000,0.00000,-1.00000,1.50000,0.01352,0.00000,0.00000,0.00000,249.06800,38.72150,1.94600,0.79650
1.00000,0.00000,1.50000,2.50000,0.02153,0.00000,0.00000,0.00000,237.81650,249.06800,1.94600,1.67300
1.00000,0.00000,2.00000,3.50000,0.01065,0.00000,0.00000,0.00000,211.57300,232.33550,1.94600,1.94600
1.00000,0.00000,-0.50000,1.50000,0.01815,0.00000,0.00000,0.00000,249.06800,248.83500,1.94600,1.94600
1.00000,0.00000,-1.50000,1.00000,0.03107,0.00000,0.00000,0.00000,249.06800,240.15500,1.94600,1.94600
1.00000,0.00000,3.00000,1.00000,0.00851,0.00000,0.00000,0.00000,38.53200,78.25500,1.80400,0.43000
1.00000,0.00000,1.50000,1.00000,0.00844,0.00000,0.00000,0.00000,38.53200,249.06800,1.80400,1.94600
1.00000,0.00000,-1.00000,2.50000,0.00578,0.00000,0.00000,0.00000,78.25500,249.06800,0.43000,1.94600
0.00000,0.00000,-24.00000,NaN,0.03124,0.00000,0.00000,0.00000,45.14350,249.06800,0.41050,1.94600
0.00000,0.00000,1.00000,NaN,0.07033,0.00000,0.00000,0.00000,45.14350,249.06800,0.41050,1.94600
1.00000,0.00000,1.50000,4.00000,0.00690,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.94600
1.00000,0.00000,1.50000,1.50000,0.07904,0.00000,0.00000,0.00000,249.06800,42.35600,1.94600,1.31450
1.00000,0.00000,2.00000,3.00000,0.02079,0.00000,0.00000,0.00000,24.63000,249.06800,1.94600,1.94600
1.00000,0.00000,1.50000,1.50000,0.12642,0.00000,0.00000,0.00000,139.51200,49.44400,1.94600,1.94600
0.00000,0.00000,0.50000,NaN,0.07172,0.00000,0.00000,0.00000,139.51200,249.06800,1.94600,1.93450
1.00000,0.00000,-1.50000,1.50000,0.02177,0.00000,0.00000,0.00000,49.44400,249.06800,1.94600,1.93450
1.00000,0.00000,-0.50000,2.00000,0.07539,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.94600
0.00000,0.00000,0.00000,NaN,0.03485,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.93700
1.00000,0.00000,-2.50000,2.00000,0.02676,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.93700
1.00000,0.00000,3.00000,2.00000,0.00708,0.00000,0.00000,0.00000,37.77500,58.24800,1.94600,0.58600
1.00000,0.00000,3.00000,3.00000,0.00916,0.00000,0.00000,0.00000,37.77500,71.55650,1.94600,0.72750
0.00000,0.00000,-26.50000,NaN,0.00661,0.00000,0.00000,0.00000,58.24800,71.55650,0.58600,0.72750
1.00000,0.00000,0.50000,1.50000,0.09692,0.00000,0.00000,0.00000,249.06800,55.60950,1.94600,0.55400
1.00000,0.00000,1.50000,1.50000,0.02931,0.00000,0.00000,0.00000,249.06800,221.48550,1.94600,1.87100
1.00000,0.00000,1.00000,2.00000,0.12642,0.00000,0.00000,0.00000,55.60950,221.48550,0.55400,1.87100
0.00000,0.00000,-22.50000,NaN,0.00897,0.00000,0.00000,0.00000,249.06800,71.33750,1.94600,1.93450
0.00000,0.00000,-7.50000,NaN,0.02213,0.00000,0.00000,0.00000,249.06800,33.56400,1.94600,1.94400
0.00000,0.00000,-34.00000,NaN,0.00981,0.00000,0.00000,0.00000,71.33750,33.56400,1.93450,1.94400
1.00000,0.00000,-1.00000,1.50000,0.01274,0.00000,0.00000,0.00000,249.06800,249.06800,1.94600,1.94600
1.00000,0.00000,-3.50000,2.50000,0.03693,0.00000,0.00000,0.00000,249.06800,181.36300,1.94600,1.94600
1.00000,0.00000,-0.50000,1.00000,0.03654,0.00000,0.00000,0.00000,249.06800,181.36300,1.94600,1.94600
1.00000,0.00000,-25.00000,1.00000,0.00880,0.00000,0.00000,0.00000,229.94800,140.22950,0.11000,0.16500
0.00000,0.00000,34.50000,NaN,0.00955,0.00000,0.00000,0.00000,229.94800,144.71550,0.11000,0.20150
0.00000,0.00000,-34.50000,NaN,0.00914,0.00000,0.00000,0.00000,140.22950,144.71550,0.16500,0.20150
1.00000,0.00000,1.50000,1.00000,0.10381,0.00000,0.00000,0.00000,174.56250,187.58100,0.19250,0.11250
0.00000,0.00000,1.00000,NaN,0.01698,0.00000,0.00000,0.00000,174.56250,171.03050,0.19250,0.31200
0.00000,0.00000,-1.50000,NaN,0.02369,0.00000,0.00000,0.00000,187.58100,171.03050,0.11250,0.31200
1.00000,0.00000,3.50000,1.00000,0.01262,0.00000,0.00000,0.00000,144.06100,170.22100,0.15200,0.11700
1.00000,0.00000,1.00000,1.50000,0.09426,0.00000,0.00000,0.00000,144.06100,61.35650,0.15200,0.22950
1.00000,0.00000,1.00000,1.00000,0.02871,0.00000,0.00000,0.00000,170.22100,61.35650,0.11700,0.22950
