sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,si
0.00000,0.00000,1.50000,NaN,0.00347,0.00000,0.00000,0.00000,0.09978
0.00000,0.00000,1.50000,NaN,0.00624,0.00000,0.00000,0.00000,0.13107
0.00000,0.00000,1.00000,NaN,0.02883,0.00000,0.00000,0.00000,0.31515
0.00000,0.00000,-32.00000,NaN,0.00561,0.00000,0.00000,0.00000,0.21333
0.00000,0.00000,1.00000,NaN,0.00667,0.00000,0.00000,0.00000,0.17784
0.00000,0.00000,-2.00000,NaN,0.00481,0.00000,0.00000,0.00000,0.24394
0.00000,0.00000,0.50000,NaN,0.00721,0.00000,0.00000,0.00000,0.15946
0.00000,0.00000,0.50000,NaN,0.00745,0.00000,0.00000,0.00000,0.20819
1.00000,0.00000,-0.50000,2.00000,0.01087,0.00000,0.00000,0.00000,0.17626
0.00000,0.00000,-27.00000,NaN,0.02349,0.00000,0.00000,0.00000,0.15631
0.00000,0.00000,-40.00000,NaN,0.01472,0.00000,0.00000,0.00000,0.18495
0.00000,0.00000,-11.00000,NaN,0.03260,0.00000,0.00000,0.00000,0.37056
1.00000,0.00000,1.00000,2.00000,0.00707,0.00000,0.00000,0.00000,0.19806
0.00000,0.00000,-37.50000,NaN,0.00509,0.00000,0.00000,0.00000,0.24231
0.00000,0.00000,23.50000,NaN,0.00735,0.00000,0.00000,0.00000,0.35370
1.00000,0.00000,0.50000,1.50000,0.06698,0.00000,0.00000,0.00000,0.46530
1.00000,0.00000,0.50000,1.00000,0.03563,0.00000,0.00000,0.00000,0.53924
1.00000,0.00000,-1.00000,1.00000,0.01890,0.00000,0.00000,0.00000,0.52608
1.00000,0.00000,-0.50000,1.50000,0.20685,0.00000,0.00000,0.00000,0.42443
1.00000,0.00000,-0.50000,1.00000,0.07507,0.00000,0.00000,0.00000,0.46229
1.00000,0.00000,0.50000,1.50000,0.04758,0.00000,0.00000,0.00000,0.40877
1.00000,0.00000,1.00000,1.50000,0.04440,0.00000,0.00000,0.00000,0.49680
1.00000,0.00000,0.50000,1.00000,0.16684,0.00000,0.00000,0.00000,0.36869
1.00000,0.00000,0.50000,1.00000,0.22380,0.00000,0.00000,0.00000,0.47016
1.00000,0.00000,1.00000,1.50000,0.03068,0.00000,0.00000,0.00000,0.58885
1.00000,0.00000,-1.50000,2.00000,0.01166,0.00000,0.00000,0.00000,0.16549
1.00000,0.00000,1.00000,1.00000,0.02007,0.00000,0.00000,0.00000,0.04603
1.00000,0.00000,1.50000,2.50000,0.01821,0.00000,0.00000,0.00000,0.18030
0.00000,0.00000,1.50000,NaN,0.01577,0.00000,0.00000,0.00000,0.00915
1.00000,0.00000,0.50000,1.50000,0.03603,0.00000,0.00000,0.00000,0.11838
1.00000,0.00000,1.00000,1.50000,0.01526,0.00000,0.00000,0.00000,0.04142
1.00000,0.00000,0.50000,1.00000,0.24821,0.00000,0.00000,0.00000,0.39351
1.00000,0.00000,0.50000,1.00000,0.06392,0.00000,0.00000,0.00000,0.26011
1.00000,0.00000,-1.00000,1.50000,0.14356,0.00000,0.00000,0.00000,0.30978
0.00000,0.00000,18.00000,NaN,0.01157,0.00000,0.00000,0.00000,0.30223
1.00000,0.00000,1.00000,1.00000,0.15174,0.00000,0.00000,0.00000,0.37461
1.00000,0.00000,21.00000,1.00000,0.01059,0.00000,0.00000,0.00000,0.50454
1.00000,0.00000,-1.00000,1.50000,0.01245,0.00000,0.00000,0.00000,0.18086
0.00000,0.00000,1.00000,NaN,0.01314,0.00000,0.00000,0.00000,0.19097
0.00000,0.00000,-13.00000,NaN,0.01265,0.00000,0.00000,0.00000,0.23370
0.00000,0.00000,22.50000,NaN,0.01613,0.00000,0.00000,0.00000,0.16739
0.00000,0.00000,28.50000,NaN,0.00656,0.00000,0.00000,0.00000,0.43631
1.00000,0.00000,1.00000,1.00000,0.02261,0.00000,0.00000,0.00000,0.34748
0.00000,0.00000,1.00000,NaN,0.01263,0.00000,0.00000,0.00000,0.45068
1.00000,0.00000,-0.50000,1.50000,0.04231,0.00000,0.00000,0.00000,0.09142
1.00000,0.00000,0.50000,1.00000,0.05925,0.00000,0.00000,0.00000,0.24387
1.00000,0.00000,1.50000,1.00000,0.01188,0.00000,0.00000,0.00000,0.21136
1.00000,0.00000,0.50000,2.00000,0.02909,0.00000,0.00000,0.00000,0.09916
0.00000,0.00000,1.00000,NaN,0.01680,0.00000,0.00000,0.00000,0.12972
1.00000,0.00000,-1.00000,2.00000,0.01971,0.00000,0.00000,0.00000,0.25658
1.00000,0.00000,-0.50000,1.00000,0.04951,0.00000,0.00000,0.00000,0.15702
1.00000,0.00000,-1.00000,1.50000,0.01011,0.00000,0.00000,0.00000,0.10946
1.00000,0.00000,0.50000,1.50000,0.02673,0.00000,0.00000,0.00000,0.15507
0.00000,0.00000,-0.50000,NaN,0.02158,0.00000,0.00000,0.00000,0.48491
1.00000,0.00000,-1.00000,1.50000,0.01957,0.00000,0.00000,0.00000,0.57300
1.00000,0.00000,1.50000,2.00000,0.01595,0.00000,0.00000,0.00000,0.50211
1.00000,0.00000,0.50000,1.50000,0.01436,0.00000,0.00000,0.00000,0.45317
1.00000,0.00000,0.50000,1.50000,0.01648,0.00000,0.00000,0.00000,0.40242
1.00000,0.00000,1.00000,1.50000,0.02932,0.00000,0.00000,0.00000,0.31931
1.00000,0.00000,1.00000,1.50000,0.04817,0.00000,0.00000,0.00000,0.29908
1.00000,0.00000,-0.50000,1.00000,0.05235,0.00000,0.00000,0.00000,0.42962
1.00000,0.00000,0.50000,1.00000,0.01809,0.00000,0.00000,0.00000,0.38370
1.00000,0.00000,-1.00000,1.50000,0.03079,0.00000,0.00000,0.00000,0.41398
0.00000,0.00000,0.00000,NaN,0.00946,0.00000,0.00000,0.00000,0.29212
1.00000,0.00000,0.50000,1.00000,0.03800,0.00000,0.00000,0.00000,0.45938
0.00000,0.00000,29.50000,NaN,0.00781,0.00000,0.00000,0.00000,0.19367
0.00000,0.00000,33.50000,NaN,0.00571,0.00000,0.00000,0.00000,0.16528
1.00000,0.00000,1.00000,1.00000,0.04394,0.00000,0.00000,0.00000,0.44728
0.00000,0.00000,-9.00000,NaN,0.00468,0.00000,0.00000,0.00000,0.25169
0.00000,0.00000,-12.50000,NaN,0.00561,0.00000,0.00000,0.00000,0.32806
1.00000,0.00000,0.50000,1.50000,0.04311,0.00000,0.00000,0.00000,0.24064
1.00000,0.00000,1.00000,1.50000,0.04892,0.00000,0.00000,0.00000,0.40598
0.00000,0.00000,10.00000,NaN,0.00821,0.00000,0.00000,0.00000,0.45796
1.00000,0.00000,-1.00000,1.50000,0.02296,0.00000,0.00000,0.00000,0.35348
1.00000,0.00000,1.50000,1.50000,0.02911,0.00000,0.00000,0.00000,0.07833
1.00000,0.00000,-1.00000,1.50000,0.01094,0.00000,0.00000,0.00000,0.18179
0.00000,0.00000,19.00000,NaN,0.00980,0.00000,0.00000,0.00000,0.28642
1.00000,0.00000,-17.00000,1.50000,0.01689,0.00000,0.00000,0.00000,0.42110
1.00000,0.00000,2.00000,1.00000,0.01527,0.00000,0.00000,0.00000,0.51924
0.00000,0.00000,-37.50000,NaN,0.00693,0.00000,0.00000,0.00000,0.31979
0.00000,0.00000,-40.00000,NaN,0.01132,0.00000,0.00000,0.00000,0.38856
0.00000,0.00000,1.00000,NaN,0.01315,0.00000,0.00000,0.00000,0.30128
1.00000,0.00000,1.50000,1.50000,0.01507,0.00000,0.00000,0.00000,0.24818
1.00000,0.00000,1.00000,1.50000,0.01721,0.00000,0.00000,0.00000,0.23276
1.00000,0.00000,1.50000,1.50000,0.02641,0.00000,0.00000,0.00000,0.24127
1.00000,0.00000,-1.50000,1.00000,0.01121,0.00000,0.00000,0.00000,0.19545
1.00000,0.00000,1.50000,1.00000,0.00867,0.00000,0.00000,0.00000,0.25535
0.00000,0.00000,-1.00000,NaN,0.01294,0.00000,0.00000,0.00000,0.23382
0.00000,0.00000,-36.50000,NaN,0.00633,0.00000,0.00000,0.00000,0.35585
1.00000,0.00000,-1.50000,1.50000,0.01159,0.00000,0.00000,0.00000,0.44171
1.00000,0.00000,1.00000,1.50000,0.06446,0.00000,0.00000,0.00000,0.58321
0.00000,0.00000,-35.00000,NaN,0.00659,0.00000,0.00000,0.00000,0.52920
1.00000,0.00000,0.50000,1.50000,0.28067,0.00000,0.00000,0.00000,0.46138
1.00000,0.00000,0.50000,1.00000,0.33575,0.00000,0.00000,0.00000,0.59248
0.00000,0.00000,15.00000,NaN,0.01016,0.00000,0.00000,0.00000,0.33978
0.00000,0.00000,-23.00000,NaN,0.00494,0.00000,0.00000,0.00000,0.13734
0.00000,0.00000,-32.00000,NaN,0.00660,0.00000,0.00000,0.00000,0.09092
0.00000,0.00000,-7.00000,NaN,0.00516,0.00000,0.00000,0.00000,0.19002
0.00000,0.00000,-29.00000,NaN,0.00976,0.00000,0.00000,0.00000,0.10695
0.00000,0.00000,33.00000,NaN,0.00653,0.00000,0.00000,0.00000,0.12089
1.00000,0.00000,-15.00000,1.00000,0.01951,0.00000,0.00000,0.00000,0.45021
0.00000,0.00000,25.00000,NaN,0.00864,0.00000,0.00000,0.00000,0.25754
0.00000,0.00000,1.00000,NaN,0.00861,0.00000,0.00000,0.00000,0.31373
1.00000,0.00000,11.50000,1.00000,0.00777,0.00000,0.00000,0.00000,0.23833
0.00000,0.00000,-1.50000,NaN,0.00653,0.00000,0.00000,0.00000,0.33324
0.00000,0.00000,0.50000,NaN,0.00449,0.00000,0.00000,0.00000,0.37301
